student_id,exam_id
S0597,STAT201
S0598,COMP206
S0598,COMP208
S0598,COMP301
S0598,COMP406
S0598,ECON105
S0598,PHIL101
S0599,MATH107
S0599,MATH201
S0599,MATH208
S0599,MATH209
S0599,MATH308
S0599,PHIL208
S0600,ECON104
S0600,ECON107
S0600,ECON108
S0600,ECON203
S0600,ECON205
S0600,ECON308
S0600,PSYC103
S0601,COMP107
S0601,COMP302
S0601,ECON305
S0601,ECON407
S0601,ECON502
S0601,STAT104
S0602,COMP109
S0602,COMP302
S0602,MATH101
S0602,MATH202
S0602,PSYC203
S0603,ECON301
S0603,ECON406
S0603,ECON501
S0603,ECON502
S0603,PSYC104
S0603,STAT207
S0603,STAT401
S0604,COMP301
S0604,COMP307
S0604,COMP404
S0604,PSYC102
S0604,PSYC107
S0605,COMP105
S0605,STAT103
S0605,STAT203
S0605,STAT207
S0605,STAT301
S0605,STAT302
S0605,STAT305
S0606,COMP205
S0606,COMP207
S0606,COMP307
S0606,COMP406
S0606,STAT103
S0607,PSYC202
S0607,PSYC205
S0607,PSYC305
S0607,PSYC308
S0607,STAT101
S0607,STAT106
S0608,PHIL302
S0608,PHIL304
S0608,PHIL407
S0608,PHIL503
S0608,PHIL507
S0608,PSYC106
S0608,PSYC107
S0609,ECON101
S0609,ECON203
S0609,ECON204
S0609,ECON208
S0609,ECON304
S0609,ECON305
S0610,PSYC203
S0610,PSYC206
S0610,PSYC208
S0610,PSYC302
S0610,PSYC308
S0610,PSYC401
S0611,COMP104
S0611,COMP105
S0611,COMP108
S0611,MATH107
S0611,PHIL101
S0612,COMP206
S0612,MATH104
S0612,MATH105
S0612,MATH107
S0612,MATH204
S0612,PHIL102
S0613,PSYC303
S0613,PSYC304
S0613,PSYC402
S0613,PSYC405
S0613,PSYC408
S0613,PSYC505
S0613,PSYC506
S0614,PSYC106
S0614,PSYC302
S0614,STAT103
S0614,STAT104
S0614,STAT207
S0614,STAT307
S0615,MATH106
S0615,MATH202
S0615,MATH208
S0616,ECON107
S0616,PSYC201
S0616,PSYC306
S0616,PSYC307
S0616,PSYC403
S0616,PSYC404
S0616,PSYC407
S0617,COMP401
S0617,ECON106
S0617,MATH109
S0617,MATH207
S0617,PHIL303
S0618,COMP103
S0618,COMP106
S0618,COMP108
S0618,COMP203
S0618,COMP306
S0619,PSYC302
S0619,PSYC304
S0619,PSYC402
S0619,PSYC403
S0619,PSYC406
S0620,ECON203
S0620,ECON207
S0620,ECON301
S0620,ECON406
S0620,MATH107
S0621,COMP109
S0621,COMP207
S0621,PHIL303
S0621,PHIL307
S0622,COMP406
S0622,PSYC202
S0622,PSYC305
S0622,PSYC307
S0622,PSYC403
S0622,PSYC407
S0623,COMP201
S0623,ECON308
S0623,ECON403
S0623,ECON407
S0623,ECON408
S0623,PHIL201
S0624,COMP302
S0624,PHIL104
S0624,PHIL202
S0624,PHIL207
S0624,PHIL302
S0624,PHIL306
S0624,STAT103
S0625,ECON203
S0625,ECON204
S0625,ECON304
S0625,ECON403
S0625,MATH208
S0625,PSYC108
S0625,STAT202
S0626,COMP108
S0626,PSYC105
S0626,PSYC202
S0626,PSYC303
S0626,PSYC304
S0627,MATH103
S0627,MATH107
S0627,PSYC105
S0627,PSYC204
S0627,PSYC207
S0628,COMP102
S0628,COMP504
S0628,PHIL201
S0628,PHIL202
S0628,PHIL305
S0628,PHIL408
S0628,STAT301
S0629,PSYC101
S0629,PSYC104
S0629,PSYC202
S0629,STAT205
S0629,STAT303
S0630,COMP104
S0630,COMP106
S0630,PSYC404
S0630,PSYC501
S0630,PSYC506
S0630,STAT302
S0631,COMP109
S0631,MATH108
S0631,PSYC301
S0631,PSYC304
S0631,PSYC306
S0632,MATH301
S0632,MATH304
S0632,MATH307
S0632,MATH402
S0632,PHIL106
S0632,PSYC207
S0633,STAT303
S0633,STAT305
S0633,STAT308
S0633,STAT401
S0633,STAT402
S0634,MATH103
S0634,MATH104
S0634,MATH203
S0635,STAT103
S0635,STAT107
S0635,STAT201
S0635,STAT205
S0635,STAT304
S0636,PHIL306
S0636,PSYC105
S0636,STAT101
S0636,STAT107
S0636,STAT201
S0637,MATH205
S0637,PHIL102
S0637,STAT205
S0637,STAT306
S0637,STAT407
S0638,ECON306
S0638,MATH101
S0638,MATH202
S0638,MATH203
S0638,PHIL104
S0638,PHIL107
S0639,MATH104
S0639,MATH201
S0639,MATH204
S0639,PHIL102
S0639,PSYC207
S0640,MATH109
S0640,PSYC101
S0640,PSYC107
S0640,PSYC201
S0640,PSYC208
S0640,PSYC301
S0641,PSYC101
S0641,PSYC103
S0641,PSYC107
S0641,PSYC207
S0642,ECON203
S0642,ECON301
S0642,MATH201
S0642,MATH204
S0642,MATH205
S0642,MATH305
S0643,COMP102
S0643,COMP103
S0643,PHIL201
S0643,PSYC102
S0643,STAT204
S0644,MATH103
S0644,MATH206
S0644,MATH207
S0644,MATH208
S0645,COMP409
S0645,PHIL102
S0645,PHIL104
S0645,PHIL206
S0645,PHIL207
S0645,PHIL301
S0646,ECON202
S0646,MATH104
S0646,MATH109
S0646,MATH204
S0646,PSYC104
S0647,PHIL208
S0647,PHIL304
S0647,PHIL307
S0647,PHIL401
S0647,PSYC105
S0648,COMP102
S0648,COMP201
S0648,COMP202
S0648,COMP205
S0648,ECON203
S0648,PSYC104
S0648,STAT301
S0649,MATH404
S0649,PSYC103
S0649,STAT105
S0649,STAT204
S0649,STAT207
S0649,STAT302
S0650,STAT303
S0650,STAT304
S0650,STAT305
S0650,STAT404
S0650,STAT406
S0650,STAT408
S0650,STAT508
S0651,ECON101
S0651,ECON104
S0651,ECON107
S0651,ECON205
S0651,ECON206
S0651,ECON207
S0652,COMP103
S0652,MATH201
S0652,MATH305
S0652,MATH403
S0652,MATH404
S0653,COMP405
S0653,COMP503
S0653,COMP506
S0653,STAT105
S0653,STAT308
S0654,ECON103
S0654,PHIL208
S0654,PHIL305
S0654,PHIL402
S0654,PHIL404
S0655,ECON205
S0655,ECON306
S0655,PHIL303
S0655,STAT404
S0655,STAT503
S0655,STAT508
S0656,ECON103
S0656,MATH103
S0656,MATH104
S0656,MATH201
S0656,STAT108
S0657,ECON103
S0657,ECON104
S0657,ECON206
S0657,ECON302
S0657,ECON308
S0657,MATH204
S0658,COMP107
S0658,ECON302
S0658,ECON306
S0658,ECON405
S0658,ECON406
S0658,ECON503
S0658,PHIL106
S0659,PHIL102
S0659,PHIL103
S0659,PHIL205
S0660,ECON305
S0660,ECON307
S0660,ECON503
S0660,ECON508
S0660,MATH109
S0661,MATH106
S0661,PHIL301
S0661,PHIL308
S0661,PHIL404
S0661,PHIL405
S0662,COMP107
S0662,ECON106
S0662,ECON202
S0662,ECON204
S0662,ECON207
S0662,STAT104
S0663,COMP102
S0663,COMP106
S0663,COMP201
S0663,COMP203
S0663,COMP307
S0663,COMP309
S0664,PHIL307
S0664,PHIL403
S0664,PHIL404
S0664,PHIL508
S0664,STAT106
S0664,STAT203
S0665,COMP203
S0665,COMP206
S0665,COMP309
S0665,COMP403
S0665,PSYC101
S0666,STAT102
S0666,STAT104
S0666,STAT201
S0666,STAT205
S0667,COMP407
S0667,ECON207
S0667,STAT108
S0667,STAT203
S0668,ECON108
S0668,MATH101
S0668,STAT102
S0668,STAT104
S0668,STAT106
S0668,STAT207
S0669,ECON103
S0669,MATH104
S0669,MATH105
S0669,MATH109
S0669,MATH202
S0669,MATH207
S0669,PSYC101
S0670,MATH101
S0670,MATH103
S0670,MATH109
S0670,MATH206
S0670,MATH207
S0670,STAT108
S0671,COMP101
S0671,COMP105
S0671,COMP204
S0671,COMP304
S0671,COMP309
S0672,COMP306
S0672,ECON104
S0672,ECON204
S0672,ECON206
S0672,MATH205
S0673,MATH104
S0673,PHIL103
S0673,PHIL107
S0673,PHIL205
S0673,PHIL208
S0673,PSYC406
S0674,COMP207
S0674,STAT101
S0674,STAT108
S0674,STAT203
S0674,STAT206
S0675,ECON204
S0675,ECON208
S0675,ECON308
S0675,ECON401
S0675,ECON408
S0675,PHIL304
S0675,STAT306
S0676,ECON202
S0676,MATH103
S0676,PSYC103
S0676,PSYC107
S0676,PSYC202
S0676,PSYC205
S0676,PSYC206
S0677,COMP404
S0677,COMP405
S0677,COMP408
S0677,COMP505
S0677,ECON105
S0677,PHIL203
S0677,STAT207
S0678,COMP109
S0678,COMP303
S0678,MATH406
S0678,STAT401
S0678,STAT405
S0678,STAT501
S0678,STAT505
S0679,ECON205
S0679,ECON301
S0679,MATH203
S0679,MATH207
S0679,MATH209
S0680,ECON306
S0680,ECON404
S0680,ECON502
S0680,ECON506
S0680,MATH305
S0680,PSYC107
S0681,MATH102
S0681,MATH106
S0681,MATH208
S0681,MATH209
S0681,STAT108
S0682,PHIL107
S0682,PHIL202
S0682,PHIL208
S0682,PSYC104
S0682,STAT108
S0683,COMP106
S0683,COMP201
S0683,COMP202
S0683,COMP207
S0683,MATH107
S0683,PSYC404
S0684,ECON201
S0684,MATH406
S0684,MATH407
S0684,MATH503
S0684,MATH504
S0684,PHIL204
S0685,COMP204
S0685,PHIL103
S0685,PHIL107
S0685,PHIL202
S0685,PHIL204
S0685,PHIL208
S0685,STAT203
S0686,COMP102
S0686,MATH204
S0686,MATH403
S0686,MATH405
S0686,PHIL102
S0687,ECON302
S0687,ECON304
S0687,ECON307
S0687,ECON401
S0687,ECON503
S0687,ECON504
S0688,COMP104
S0688,COMP106
S0688,COMP109
S0688,COMP206
S0688,COMP207
S0689,MATH204
S0689,MATH205
S0689,MATH307
S0689,MATH401
S0689,MATH407
S0690,PSYC203
S0690,PSYC206
S0690,PSYC207
S0690,PSYC302
S0690,PSYC307
S0690,PSYC308
S0691,ECON101
S0691,ECON108
S0691,ECON208
S0692,ECON101
S0692,ECON104
S0692,ECON204
S0692,ECON206
S0692,MATH108
S0692,STAT201
S0692,STAT305
S0693,COMP201
S0693,ECON107
S0693,ECON201
S0693,ECON307
S0693,PSYC406
S0694,STAT205
S0694,STAT302
S0694,STAT401
S0694,STAT402
S0694,STAT404
S0695,ECON303
S0695,ECON308
S0695,ECON407
S0695,ECON501
S0695,PSYC105
S0696,ECON306
S0696,MATH302
S0696,MATH504
S0696,STAT104
S0696,STAT307
S0697,PSYC101
S0697,PSYC103
S0697,PSYC106
S0697,STAT206
S0697,STAT207
S0697,STAT208
S0698,ECON101
S0698,PHIL105
S0698,PHIL205
S0698,STAT107
S0699,COMP201
S0699,COMP203
S0699,COMP303
S0699,COMP304
S0699,COMP307
S0700,MATH109
S0700,MATH201
S0700,MATH209
S0700,MATH305
S0700,MATH309
S0700,PSYC103
S0701,COMP106
S0701,ECON105
S0701,MATH105
S0701,MATH109
S0701,MATH207
S0701,MATH208
S0701,PSYC207
S0702,COMP103
S0702,ECON108
S0702,PSYC201
S0702,PSYC303
S0702,STAT308
S0703,MATH403
S0703,PHIL308
S0703,PHIL401
S0703,PHIL402
S0703,PHIL507
S0703,STAT102
S0704,COMP105
S0704,COMP106
S0704,PHIL307
S0704,PHIL408
S0704,STAT207
S0705,COMP105
S0705,COMP209
S0705,COMP309
S0705,ECON105
S0705,MATH204
S0706,MATH104
S0706,MATH308
S0706,PSYC106
S0706,PSYC108
S0706,PSYC205
S0706,PSYC208
S0707,PHIL308
S0707,PHIL404
S0707,STAT204
S0707,STAT208
S0707,STAT303
S0707,STAT307
S0707,STAT406
S0708,MATH309
S0708,MATH404
S0708,MATH504
S0708,MATH505
S0708,PSYC105
S0708,STAT101
S0709,COMP102
S0709,COMP106
S0709,COMP208
S0709,ECON107
S0709,MATH208
S0709,STAT103
S0710,COMP102
S0710,PHIL203
S0710,PHIL208
S0710,PHIL301
S0710,PHIL306
S0710,PHIL401
S0710,PHIL403
S0711,COMP309
S0711,PSYC203
S0711,PSYC301
S0711,PSYC305
S0711,PSYC406
S0711,STAT102
S0711,STAT104
S0712,COMP104
S0712,COMP108
S0712,COMP202
S0712,COMP301
S0712,COMP308
S0712,PSYC103
S0712,STAT105
S0713,MATH107
S0713,PSYC101
S0713,PSYC201
S0713,PSYC206
S0713,STAT103
S0713,STAT507
S0714,STAT201
S0714,STAT208
S0714,STAT303
S0714,STAT402
S0714,STAT405
S0714,STAT406
S0715,ECON103
S0715,ECON206
S0715,STAT101
S0715,STAT108
S0715,STAT202
S0716,COMP109
S0716,COMP204
S0716,PHIL307
S0716,PHIL404
S0716,PHIL407
S0716,PHIL505
S0717,COMP105
S0717,COMP307
S0717,COMP308
S0717,STAT103
S0717,STAT106
S0718,COMP106
S0718,COMP207
S0718,COMP209
S0718,ECON108
S0718,ECON202
S0719,COMP107
S0719,MATH103
S0719,MATH201
S0719,STAT104
S0720,ECON106
S0720,ECON201
S0720,ECON304
S0720,ECON308
S0720,PHIL101
S0720,PSYC203
S0721,MATH108
S0721,PHIL203
S0721,PSYC103
S0721,PSYC207
S0721,STAT407
S0722,MATH203
S0722,MATH208
S0722,MATH304
S0722,MATH406
S0722,PHIL105
S0722,STAT107
S0723,COMP209
S0723,COMP301
S0723,COMP402
S0723,COMP405
S0723,ECON102
S0724,COMP401
S0724,COMP407
S0724,COMP501
S0724,COMP502
S0724,ECON307
S0724,STAT201
S0725,PHIL102
S0725,PHIL104
S0725,PHIL203
S0725,PHIL205
S0725,PSYC306
S0725,STAT302
S0726,COMP101
S0726,COMP102
S0726,MATH203
S0726,STAT101
S0726,STAT102
S0726,STAT207
S0727,ECON306
S0727,ECON501
S0727,ECON504
S0727,MATH107
S0727,PHIL101
S0727,PSYC206
S0728,COMP105
S0728,MATH401
S0728,MATH404
S0728,MATH506
S0728,MATH509
S0729,ECON103
S0729,PSYC102
S0729,PSYC104
S0729,PSYC106
S0729,PSYC203
S0729,PSYC208
S0730,ECON101
S0730,ECON108
S0730,ECON203
S0730,ECON206
S0730,ECON303
S0731,MATH103
S0731,PHIL303
S0731,STAT101
S0731,STAT106
S0731,STAT208
S0731,STAT308
S0732,COMP209
S0732,PHIL103
S0732,PHIL108
S0732,PHIL207
S0732,PHIL208
S0732,STAT108
S0733,COMP102
S0733,COMP105
S0733,COMP106
S0733,COMP206
S0733,MATH106
S0733,MATH107
S0733,PSYC105
S0734,ECON103
S0734,PSYC101
S0734,PSYC108
S0734,PSYC204
S0734,PSYC302
S0734,PSYC304
S0734,PSYC307
S0735,PSYC304
S0735,PSYC306
S0735,PSYC402
S0735,PSYC405
S0735,STAT303
S0736,MATH106
S0736,MATH108
S0736,MATH203
S0736,MATH302
S0736,MATH303
S0736,MATH305
S0737,ECON307
S0737,MATH104
S0737,PSYC307
S0737,PSYC508
S0737,STAT102
S0738,ECON204
S0738,MATH105
S0738,PHIL304
S0738,PHIL406
S0738,PHIL505
S0738,PSYC106
S0739,MATH306
S0739,PHIL304
S0739,STAT101
S0739,STAT108
S0739,STAT207
S0739,STAT208
S0739,STAT305
S0740,COMP106
S0740,MATH302
S0740,PSYC105
S0740,PSYC108
S0740,PSYC306
S0741,PHIL107
S0741,PHIL208
S0741,PSYC104
S0741,PSYC203
S0741,STAT101
S0742,MATH305
S0742,PHIL203
S0742,STAT103
S0742,STAT104
S0742,STAT302
S0743,MATH102
S0743,MATH106
S0743,MATH207
S0743,MATH302
S0743,MATH307
S0743,STAT108
S0744,PSYC103
S0744,PSYC201
S0744,STAT102
S0744,STAT202
S0744,STAT204
S0745,COMP201
S0745,ECON107
S0745,PSYC205
S0745,STAT208
S0745,STAT307
S0745,STAT406
S0746,MATH206
S0746,PSYC205
S0746,PSYC305
S0746,PSYC406
S0746,PSYC407
S0747,ECON207
S0747,ECON303
S0747,ECON304
S0747,ECON308
S0747,PSYC102
S0748,ECON105
S0748,MATH103
S0748,PSYC106
S0748,PSYC203
S0748,STAT206
S0749,COMP205
S0749,COMP206
S0749,COMP207
S0749,COMP408
S0749,MATH102
S0749,STAT307
S0750,COMP104
S0750,COMP109
S0750,COMP201
S0750,COMP202
S0750,COMP302
S0750,COMP305
S0750,COMP308
S0751,ECON202
S0751,PHIL302
S0751,PSYC202
S0751,PSYC203
S0751,STAT307
S0752,COMP202
S0752,ECON108
S0752,STAT103
S0752,STAT107
S0752,STAT207
S0752,STAT303
S0753,COMP205
S0753,COMP301
S0753,ECON201
S0753,ECON302
S0753,PSYC302
S0754,PSYC106
S0754,PSYC204
S0754,PSYC206
S0755,COMP108
S0755,PSYC105
S0755,PSYC107
S0755,PSYC205
S0755,PSYC306
S0756,COMP104
S0756,COMP209
S0756,COMP304
S0756,PSYC402
S0756,STAT206
S0757,MATH102
S0757,MATH105
S0757,PHIL103
S0757,PHIL104
S0757,PHIL201
S0757,PHIL205
S0758,COMP106
S0758,COMP108
S0758,COMP204
S0758,COMP308
S0758,MATH102
S0759,MATH101
S0759,MATH202
S0759,MATH205
S0759,PSYC104
S0759,PSYC202
S0760,ECON208
S0760,ECON301
S0760,ECON403
S0761,STAT202
S0761,STAT205
S0761,STAT301
S0761,STAT308
S0761,STAT405
S0761,STAT407
S0762,ECON104
S0762,MATH105
S0762,PSYC101
S0762,PSYC201
S0762,PSYC208
S0763,STAT108
S0763,STAT202
S0763,STAT203
S0763,STAT206
S0764,ECON405
S0764,MATH205
S0764,PSYC103
S0764,PSYC108
S0764,PSYC203
S0765,ECON102
S0765,ECON107
S0765,ECON203
S0765,ECON205
S0766,COMP108
S0766,MATH206
S0766,MATH208
S0766,MATH209
S0766,PHIL205
S0767,COMP305
S0767,COMP306
S0767,ECON103
S0767,ECON201
S0767,ECON205
S0767,ECON304
S0768,ECON203
S0768,MATH109
S0768,STAT104
S0768,STAT205
S0769,PSYC206
S0769,PSYC307
S0769,PSYC403
S0769,PSYC406
S0769,PSYC407
S0770,ECON108
S0770,PHIL105
S0770,STAT304
S0770,STAT307
S0770,STAT401
S0770,STAT502
S0770,STAT507
S0771,PHIL408
S0771,PHIL501
S0771,PHIL505
S0771,PSYC102
S0771,STAT108
S0771,STAT203
S0772,ECON107
S0772,PHIL101
S0772,PHIL106
S0772,PHIL108
S0772,STAT108
S0773,ECON201
S0773,ECON206
S0773,ECON208
S0773,ECON405
S0773,ECON407
S0773,MATH108
S0773,MATH202
S0774,ECON105
S0774,ECON207
S0774,PHIL204
S0774,PHIL302
S0774,PHIL403
S0774,PHIL404
S0774,PSYC406
S0775,PSYC202
S0775,PSYC206
S0775,PSYC208
S0775,PSYC301
S0775,PSYC302
S0775,PSYC403
S0775,PSYC405
S0776,MATH304
S0776,MATH305
S0776,MATH309
S0776,MATH405
S0776,MATH506
S0776,PSYC106
S0777,COMP205
S0777,MATH201
S0777,MATH202
S0777,MATH203
S0777,MATH304
S0777,MATH308
S0777,STAT205
S0778,COMP103
S0778,COMP107
S0778,COMP206
S0778,PHIL103
S0778,PSYC104
S0779,PHIL107
S0779,PSYC307
S0779,STAT401
S0779,STAT407
S0779,STAT408
S0779,STAT507
S0779,STAT508
S0780,ECON304
S0780,ECON403
S0780,ECON503
S0780,ECON506
S0780,MATH101
S0781,COMP107
S0781,COMP201
S0781,ECON102
S0781,ECON108
S0781,ECON204
S0781,ECON207
S0781,STAT103
S0782,COMP202
S0782,COMP206
S0782,COMP301
S0782,COMP304
S0782,COMP308
S0782,MATH108
S0782,PHIL104
S0783,COMP308
S0783,COMP402
S0783,COMP403
S0783,COMP505
S0784,ECON103
S0784,PHIL107
S0784,PHIL203
S0784,PHIL307
S0784,PSYC205
S0785,COMP307
S0785,STAT105
S0785,STAT108
S0785,STAT205
S0785,STAT206
S0786,COMP402
S0786,COMP406
S0786,COMP407
S0786,COMP502
S0786,COMP503
S0786,PSYC304
S0787,ECON206
S0787,MATH102
S0787,STAT201
S0787,STAT205
S0787,STAT303
S0787,STAT405
S0787,STAT408
S0788,COMP403
S0788,MATH103
S0788,MATH201
S0788,MATH205
S0788,MATH206
S0788,PSYC104
S0788,PSYC105
S0789,COMP106
S0789,ECON203
S0789,ECON204
S0789,ECON304
S0789,ECON305
S0789,PSYC104
S0790,ECON308
S0790,MATH209
S0790,MATH306
S0790,PSYC106
S0790,PSYC107
S0790,PSYC202
S0790,PSYC206
S0791,COMP205
S0791,COMP303
S0791,COMP305
S0791,COMP401
S0791,COMP402
S0792,COMP106
S0792,COMP303
S0792,STAT103
S0792,STAT203
S0792,STAT205
S0793,PSYC203
S0793,PSYC207
S0793,PSYC208
S0793,PSYC304
S0793,PSYC406
S0794,MATH108
S0794,PHIL101
S0794,PSYC107
S0794,PSYC201
S0794,PSYC202
S0794,PSYC204
S0795,PHIL202
S0795,PSYC308
S0795,STAT202
S0795,STAT208
S0795,STAT308
S0795,STAT404
S0796,PHIL201
S0796,PHIL302
S0796,PHIL303
S0796,PHIL406
S0796,PSYC204
S0796,PSYC402
S0797,STAT202
S0797,STAT205
S0797,STAT208
S0797,STAT305
S0797,STAT403
S0797,STAT407
S0797,STAT408
S0798,ECON104
S0798,PHIL102
S0798,STAT301
S0798,STAT307
S0798,STAT402
S0798,STAT406
S0799,MATH108
S0799,PHIL106
S0799,STAT101
S0799,STAT108
S0799,STAT205
S0799,STAT301
S0799,STAT308
S0800,COMP502
S0800,ECON102
S0800,MATH101
S0800,MATH102
S0800,MATH202
S0800,MATH305
S0801,COMP205
S0801,STAT301
S0801,STAT303
S0801,STAT402
S0801,STAT408
S0802,ECON304
S0802,ECON307
S0802,ECON401
S0802,ECON404
S0802,PHIL103
S0802,PSYC103
S0803,ECON103
S0803,ECON202
S0803,PHIL104
S0803,PHIL107
S0803,PHIL202
S0803,PHIL203
S0804,ECON207
S0804,MATH103
S0804,PHIL308
S0804,PHIL401
S0804,PHIL502
S0804,PHIL505
S0804,STAT305
S0805,COMP202
S0805,MATH207
S0805,MATH303
S0805,MATH307
S0805,MATH408
S0805,PSYC103
S0805,STAT103
S0806,COMP104
S0806,COMP207
S0806,ECON307
S0806,MATH102
S0806,PSYC108
S0807,MATH206
S0807,MATH208
S0807,PHIL108
S0807,STAT408
S0807,STAT501
S0808,MATH103
S0808,MATH109
S0808,MATH208
S0808,PSYC108
S0809,MATH104
S0809,PHIL202
S0809,PHIL203
S0809,PHIL208
S0809,STAT104
S0810,COMP103
S0810,COMP108
S0810,COMP208
S0810,COMP308
S0810,COMP309
S0811,ECON206
S0811,ECON308
S0811,ECON406
S0811,ECON407
S0811,MATH301
S0811,PSYC101
S0812,ECON203
S0812,PSYC101
S0812,PSYC204
S0812,PSYC207
S0812,STAT106
S0813,ECON306
S0813,ECON408
S0813,ECON508
S0813,MATH204
S0813,MATH505
S0814,MATH306
S0814,PSYC302
S0814,STAT101
S0814,STAT104
S0814,STAT108
S0814,STAT206
S0815,MATH209
S0815,MATH304
S0815,MATH305
S0815,MATH309
S0815,PHIL103
S0816,COMP203
S0816,COMP305
S0816,COMP403
S0816,COMP404
S0816,STAT102
S0817,COMP305
S0817,MATH205
S0817,STAT301
S0817,STAT402
S0817,STAT504
S0817,STAT508
S0818,COMP108
S0818,COMP201
S0818,COMP204
S0818,COMP205
S0819,STAT303
S0819,STAT304
S0819,STAT404
S0819,STAT405
S0819,STAT502
S0819,STAT506
S0820,PHIL101
S0820,PSYC105
S0820,PSYC107
S0820,PSYC204
S0820,PSYC208
S0820,PSYC304
S0820,PSYC308
S0821,COMP205
S0821,MATH103
S0821,MATH104
S0821,MATH108
S0821,MATH202
S0821,MATH308
S0822,PHIL102
S0822,STAT206
S0822,STAT302
S0822,STAT402
S0822,STAT404
S0822,STAT405
S0823,COMP401
S0823,COMP506
S0823,PSYC404
S0823,STAT208
S0823,STAT307
S0824,COMP106
S0824,COMP107
S0824,COMP304
S0824,COMP309
S0824,PSYC203
S0825,COMP101
S0825,COMP106
S0825,COMP109
S0825,COMP206
S0825,MATH207
S0825,PHIL106
S0826,COMP102
S0826,COMP304
S0826,COMP306
S0826,COMP308
S0826,MATH102
S0826,STAT201
S0827,ECON106
S0827,ECON202
S0827,MATH108
S0827,STAT103
S0827,STAT203
S0828,ECON302
S0828,ECON305
S0828,STAT102
S0828,STAT104
S0828,STAT306
S0829,COMP104
S0829,COMP201
S0829,COMP208
S0829,COMP209
S0830,ECON101
S0830,ECON108
S0830,ECON203
S0830,ECON205
S0830,ECON308
S0831,COMP101
S0831,COMP102
S0831,COMP106
S0831,COMP207
S0831,PSYC105
S0831,STAT101
S0832,COMP203
S0832,COMP308
S0832,COMP401
S0832,COMP402
S0832,COMP404
S0833,STAT103
S0833,STAT106
S0833,STAT205
S0833,STAT207
S0834,MATH209
S0834,PSYC203
S0834,PSYC206
S0834,PSYC208
S0834,PSYC304
S0834,PSYC401
S0835,COMP109
S0835,MATH403
S0835,PSYC105
S0835,PSYC202
S0835,PSYC208
S0836,COMP305
S0836,PHIL207
S0836,PHIL301
S0836,PHIL302
S0836,PHIL305
S0836,PHIL403
S0837,MATH107
S0837,PSYC101
S0837,STAT101
S0837,STAT106
S0837,STAT208
S0838,COMP202
S0838,COMP208
S0838,ECON208
S0838,PHIL101
S0838,PHIL107
S0838,PHIL108
S0838,PHIL207
S0839,PHIL101
S0839,PSYC202
S0839,STAT104
S0839,STAT105
S0839,STAT206
S0839,STAT208
S0840,COMP106
S0840,COMP201
S0841,MATH104
S0841,MATH105
S0841,STAT104
S0841,STAT105
S0841,STAT306
S0841,STAT307
S0842,COMP103
S0842,MATH401
S0842,STAT108
S0842,STAT201
S0842,STAT208
S0842,STAT308
S0843,ECON402
S0843,ECON502
S0843,ECON505
S0843,MATH109
S0843,PHIL103
S0844,MATH108
S0844,MATH209
S0844,PHIL102
S0844,PHIL108
S0844,PHIL203
S0844,PSYC102
S0845,MATH204
S0845,PHIL204
S0845,PSYC108
S0845,STAT101
S0845,STAT105
S0845,STAT201
S0846,COMP105
S0846,COMP206
S0846,MATH109
S0846,MATH205
S0846,MATH207
S0846,MATH208
S0847,COMP107
S0847,ECON302
S0847,ECON303
S0847,ECON307
S0847,ECON402
S0847,ECON407
S0848,COMP105
S0848,COMP205
S0848,COMP208
S0848,PSYC208
S0848,STAT204
S0849,COMP101
S0849,MATH204
S0849,MATH303
S0849,MATH401
S0849,MATH406
S0849,STAT201
S0850,COMP409
S0850,ECON306
S0850,PHIL307
S0850,PHIL308
S0850,PHIL403
S0851,COMP204
S0851,COMP307
S0851,COMP308
S0851,COMP403
S0851,COMP409
S0851,MATH204
S0851,PSYC102
S0852,ECON207
S0852,PHIL103
S0852,STAT103
S0852,STAT207
S0853,MATH203
S0853,PHIL208
S0853,PSYC404
S0853,STAT102
S0853,STAT104
S0854,COMP304
S0854,COMP405
S0854,MATH102
S0854,MATH203
S0854,MATH304
S0855,MATH103
S0855,PHIL107
S0855,PSYC401
S0855,PSYC407
S0855,PSYC503
S0856,PHIL304
S0856,PHIL307
S0856,PHIL402
S0856,PHIL405
S0856,PSYC105
S0856,STAT204
S0857,COMP102
S0857,PHIL301
S0857,PHIL306
S0857,PHIL403
S0857,PHIL501
S0857,PHIL506
S0857,PSYC208
S0858,ECON105
S0858,MATH102
S0858,MATH105
S0858,MATH108
S0858,MATH208
S0858,STAT108
S0859,COMP105
S0859,PSYC102
S0859,PSYC104
S0859,PSYC204
S0859,PSYC304
S0859,PSYC305
S0860,COMP108
S0860,PHIL103
S0860,PHIL208
S0860,PHIL303
S0860,PHIL304
S0860,PHIL306
S0860,PSYC202
S0861,COMP105
S0861,PSYC107
S0861,STAT102
S0861,STAT106
S0861,STAT108
S0861,STAT206
S0862,MATH208
S0862,MATH303
S0862,MATH305
S0862,MATH308
S0862,MATH404
S0862,MATH406
S0863,COMP106
S0863,COMP202
S0863,COMP303
S0863,COMP309
S0863,MATH102
S0863,PHIL101
S0864,ECON105
S0864,STAT102
S0864,STAT106
S0864,STAT107
S0864,STAT301
S0865,ECON202
S0865,ECON203
S0865,ECON205
S0865,ECON301
S0865,ECON302
S0865,ECON308
S0866,COMP108
S0866,COMP204
S0866,PSYC101
